node_id,in_degree,out_degree,clustering_coefficient,triangle_count,betweenness_centrality,closeness_centrality,eigenvector_centrality,mean_neighbor_degree,max_neighbor_degree,mean_neighbor_clustering,mean_neighbor_betweenness,mean_neighbor_closeness,label
1133338,0,2,1.0,1,0.0,0.1794073609501624,0.0517370469606827,92.5,168,0.0498205270132004,0.1175642209499294,0.201527986082155,1
1136814,0,3,0.6666666666666666,2,1.2800168334595478e-06,0.1794921270077812,0.0565345779681518,64.66666666666667,168,0.0980284994902818,0.0790567235232869,0.1966145633366901,1
1137466,0,1,0.0,0,0.0,0.1792662619639649,0.0454638579308774,168.0,168,0.0114057599087539,0.2324883145055927,0.222768815566049,1
1152421,0,4,0.3333333333333333,2,7.464749500942588e-05,0.179690226320206,0.0628238132249774,54.75,168,0.069238617377793,0.0600722070173585,0.186431697789502,1
1152508,0,1,0.0,0,0.0,0.1792662619639649,0.0454638579308774,168.0,168,0.0114057599087539,0.2324883145055927,0.222768815566049,1
1153065,0,2,1.0,1,0.0,0.1794073609501624,0.0517370469606827,92.5,168,0.0498205270132004,0.1175642209499294,0.201527986082155,1
1153280,0,4,0.3333333333333333,2,7.464749500942588e-05,0.179690226320206,0.0628238132249774,54.75,168,0.069238617377793,0.0600722070173585,0.186431697789502,1
1153577,0,5,0.2,2,0.0006933197907086,0.1795911220352831,0.0559005962567379,39.0,168,0.1081685978691966,0.0475001363935958,0.1800800314040997,1
1153853,0,4,0.1666666666666666,1,0.0009207927345184,0.179633581911247,0.0521021649728031,48.5,168,0.0816393187650672,0.0594789271094436,0.1801977154753634,1
1153943,0,5,0.2,2,0.0052709371985261,0.1862839588813185,0.0620011997103698,43.6,168,0.0905424090537495,0.0502510289285713,0.1865881615308538,1
1154176,0,2,0.0,0,6.983614517913351e-05,0.1793508947101907,0.0468593134990895,87.5,168,0.0295124037639007,0.1166147460556799,0.1946764680355939,1
1154459,0,4,0.3333333333333333,2,7.464749500942588e-05,0.179690226320206,0.0628238132249774,54.75,168,0.069238617377793,0.0600722070173585,0.186431697789502,1
116552,2,2,0.1666666666666666,1,0.0021551850389183,0.1810317306704641,0.0469840600421765,45.5,168,0.1278514399771884,0.058733311882854,0.1718217337210155,1
12576,19,4,0.1298701298701298,30,0.0150284085478813,0.2008963970449333,0.0871388479364585,17.136363636363637,168,0.3502073823493679,0.0176647912787979,0.1788949794933345,1
128540,1,4,0.5,3,0.0007604010510044,0.1821310843685029,0.0515921952819519,47.5,168,0.2005787127044612,0.0593600308092474,0.186586060339051,1
132806,3,2,0.3,3,0.0029382013634277,0.1957045179764586,0.0578394709580931,42.0,168,0.3881144853150841,0.0527324754444245,0.1967793945021418,1
135130,3,3,0.2666666666666666,4,0.0006431790685504,0.1835537542979395,0.0557496365128796,35.333333333333336,168,0.3594045674883998,0.0415605599095473,0.1817268005669864,4
141342,7,1,0.1785714285714285,5,0.0018150989785224,0.1835389742227082,0.0650844987521356,26.875,168,0.1907114342743085,0.0315427234523543,0.1787319080272392,1
141347,1,2,0.6666666666666666,2,6.703714330365174e-05,0.1794073609501624,0.0521884894226413,61.333333333333336,168,0.1674382836059482,0.0775584815853952,0.1864574266349472,1
148170,2,1,0.3333333333333333,1,0.0002223183964351,0.1824664201786594,0.0495598278038421,58.0,168,0.1149130310806957,0.0804917124301043,0.1928754927919108,1
15670,1,1,0.0,0,0.0006779390761298,0.1792944640031317,0.0456844378602572,84.5,168,0.0057028799543769,0.1162441572527963,0.1863834378196069,1
1688,15,2,0.088235294117647,12,0.002640127394266,0.180287156598261,0.0902789419609764,13.411764705882351,168,0.4837878101703392,0.0142337268338072,0.1732023688381305,1
175291,1,5,0.0666666666666666,1,0.0124754311536165,0.1866959227513976,0.0466784555657298,33.333333333333336,168,0.1051689338410014,0.0416788050708838,0.1754675102300376,2
178727,1,1,0.0,0,0.0002496382182526,0.1793085683505202,0.0459733197819918,85.5,168,0.0057028799543769,0.1162575495244082,0.1889403969246309,1
18582,0,3,0.3333333333333333,1,0.0005359379946578,0.1804155865815904,0.0519700126084115,63.0,168,0.0906706068382715,0.0800889758751258,0.1932491338801883,1
190697,0,5,0.3,3,0.0008080866181021,0.1800166261942674,0.0558086780771729,40.0,168,0.1774326671332659,0.0485472219235003,0.1803959113904777,1
190706,2,3,0.4,4,0.0016914333043649,0.1815797435570631,0.0531741053486475,40.0,168,0.1810690307696295,0.0484373396657895,0.1764103037920951,1
1956,8,4,0.0303030303030303,2,0.0259477033723582,0.1856618490569205,0.0484750514122995,17.916666666666668,168,0.0914266704685866,0.0217245068632751,0.1635880184494254,0
197054,1,5,0.2,3,0.0026104957917674,0.1799739850668625,0.0526783014843602,33.0,168,0.1168360249198572,0.0396560078062275,0.1690240002066927,4
198443,1,4,0.3,3,0.0033514174022307,0.1798178069479184,0.0506848059808877,37.4,168,0.257519247219846,0.0475831082284441,0.1731695414141037,1
198653,5,2,0.1428571428571428,3,0.0132141296286054,0.1944026030594297,0.0594751677240282,33.142857142857146,168,0.0487968819574082,0.0456162781702484,0.1843248147570941,1
206371,1,3,1.0,3,0.0,0.1795486822270038,0.0537672507171615,59.66666666666666,168,0.2657066818743465,0.0779979563647784,0.1945167394812454,1
210871,13,5,0.1083333333333333,13,0.005160302909832,0.1939064671094695,0.0918477470705072,17.625,168,0.1515359832312134,0.0209400854038166,0.1802213685762783,1
229635,0,3,0.3333333333333333,1,0.0002905679004661,0.1827150718133718,0.0522757121257209,66.0,168,0.0709014870691517,0.0826020607608317,0.1936499857859548,1
231249,2,1,0.3333333333333333,1,0.0002733835136776,0.1793085683505202,0.0506002784311072,58.0,168,0.1704685866362513,0.0774987093780507,0.1852357231511121,1
248425,4,2,0.2,3,0.0012034648122171,0.179633581911247,0.0546848000691568,31.666666666666668,168,0.1705517536355859,0.0395112046980949,0.1742192528436722,1
249421,2,3,0.3,3,0.0027375064846785,0.1802301352788656,0.0464835909656232,36.2,168,0.3622811519817507,0.0468470931577901,0.1709451820009213,2
254923,2,3,0.2,2,0.0138459318338279,0.1949846467811645,0.0517683101576177,44.2,168,0.2006768739068845,0.0600121153815049,0.1940113521987541,1
259701,1,1,1.0,1,0.0,0.1793226749171437,0.0496782937928107,86.5,168,0.1557028799543769,0.1170683333438457,0.2011446078646112,1
259702,2,3,0.4,4,1.2812363357922749e-05,0.1795769732034833,0.0653353843307387,40.6,168,0.2780914286615926,0.0484112475111663,0.1890415493096294,1
263279,1,4,0.1,1,0.017794245911054,0.1998746510760973,0.0524436183854276,49.2,168,0.045537895238494,0.0628060472393771,0.1963470050005485,1
263498,2,2,0.5,3,0.0004437262273531,0.181449651398807,0.0519892676415156,47.25,168,0.2028514399771884,0.0604494079103011,0.1808728042432004,1
265203,1,2,0.6666666666666666,2,0.0001663621035223,0.1906944299231836,0.0553469373666692,68.33333333333333,168,0.0698117721863334,0.1010413442213458,0.2071412705591631,1
273152,1,4,0.6666666666666666,4,8.27411822311307e-06,0.1796052730968255,0.0642856154266402,53.25,168,0.1330309524936575,0.061076074297372,0.1950819306634619,1
27510,4,2,0.2,3,0.0058174140861878,0.1893007657895369,0.0503980633870947,31.33333333333333,168,0.3574565155403479,0.0407133723259419,0.1870376998297864,6
28290,6,2,0.2857142857142857,8,0.0013881801919195,0.184489722450167,0.0574899281377677,28.5,168,0.3769397892526635,0.0315131555077251,0.181210881105658,4
286500,0,3,0.0,0,0.0048406851245457,0.181710022390929,0.0462834475824494,59.66666666666666,168,0.1149130310806957,0.079584563830312,0.1813129623526223,1
287787,10,2,0.2121212121212121,14,0.0006981839737943,0.1803584840063153,0.0854650858468323,17.666666666666668,168,0.5911019951439113,0.0200204266654787,0.1811034636000255,1
28851,3,1,0.1666666666666666,1,0.0008642462063947,0.1799313641357604,0.0514835302342605,47.0,168,0.0266609637867122,0.0602639192539659,0.1791659061771144,1
289779,2,2,0.8333333333333334,5,0.0005059965109521,0.1795062624721856,0.0554368735177375,47.0,168,0.4082085828343313,0.0589366028176229,0.1831350202885907,1
289780,3,4,0.5714285714285714,12,0.0008451935758918,0.1795486822270038,0.0634894441049365,28.142857142857142,168,0.6182960609393459,0.0338225674273334,0.1773891865349496,1
289781,4,2,0.6,9,0.0008447612748297,0.1795345400812708,0.0598874996653326,32.333333333333336,168,0.5776946107784431,0.0393754012969073,0.1770386975696991,1
307015,4,2,0.2666666666666666,4,0.0013546473454516,0.1795628266008991,0.0587601382123708,33.666666666666664,168,0.4595206349957716,0.0397846401721723,0.1729234559096627,1
335733,1,2,0.6666666666666666,2,0.0003288747176697,0.1793367837035258,0.0500949515488755,59.0,168,0.3149130310806957,0.077947699455723,0.1841790926030807,1
33904,2,3,0.3,3,0.000615507825893,0.186573669548319,0.0552765803260486,37.6,168,0.1318049615055603,0.0499355524549041,0.1852444664366893,1
33907,5,4,0.1944444444444444,7,0.0020417286700018,0.1867877178457603,0.0690414674134303,23.11111111111111,168,0.315072020461242,0.0278779240186987,0.1794441393391524,1
35061,12,3,0.1333333333333333,14,0.0092237019364042,0.1877725118108422,0.0747783255973136,17.733333333333334,168,0.2366069448404777,0.0181332401150579,0.1760721743349934,1
38205,11,3,0.0659340659340659,6,0.0066910410220273,0.1915920417644628,0.0665154723572052,18.928571428571427,168,0.1338604075835278,0.0223678299374762,0.1734072720552828,1
387795,1,4,0.5,3,0.0007604010510044,0.1821310843685029,0.0515921952819519,47.5,168,0.2005787127044612,0.0593600308092474,0.186586060339051,1
415693,1,3,0.5,3,8.279942905507953e-05,0.1828176548662025,0.0603519537047156,49.0,168,0.1376999248256733,0.0627899635139495,0.1961866806208028,1
41714,11,2,0.1515151515151515,10,0.0032991488945311,0.1803014175661931,0.0722735193249406,18.83333333333333,168,0.1914266704685866,0.0205160635043524,0.1737596764011097,1
427606,4,1,0.1,1,0.0029476580324459,0.1907582660366402,0.050012288486014,36.8,168,0.0489478186484174,0.0518756564829906,0.1847752854650056,1
44368,1,3,0.3333333333333333,2,7.620653994292468e-05,0.1795769732034833,0.0575217881742045,50.0,168,0.0893042029005396,0.0590326073889764,0.1848335673360402,1
45599,0,2,1.0,1,0.0,0.1801873929542935,0.0494832881949666,86.5,168,0.1557028799543769,0.1177132579345102,0.2092366667712538,1
46079,2,1,0.3333333333333333,1,0.0006779390761298,0.1795486822270038,0.0502544388045319,58.66666666666666,168,0.0990400152076798,0.0777808019104984,0.184716397354249,1
46431,0,4,0.1666666666666666,1,0.0083366028461802,0.1940715641440454,0.0470250556864847,55.25,168,0.0364823923581408,0.0723967670181104,0.1949914041826655,2
486840,2,2,0.0,0,0.001520636369108,0.1794497339688091,0.0465849050113219,44.5,168,0.0028514399771884,0.0583142794859508,0.1711437746490466,1
48766,2,3,0.2,2,0.0022472188423596,0.1847588976956969,0.0563008115037871,39.6,168,0.1289478186484174,0.0496250150455683,0.1898384996253723,1
503883,9,2,0.1818181818181818,10,0.0027355558245235,0.1797043930047157,0.0669614586629334,19.63636363636364,168,0.2324418459421181,0.0216571416092757,0.1678819348276198,1
503893,3,2,0.3,3,0.0015108607657358,0.1795062624721856,0.0569919384445919,36.8,168,0.3022811519817508,0.0469874810895521,0.1837905298249199,1
513189,4,3,0.4,6,0.0008159712517985,0.1795204001631735,0.0635067484859974,34.166666666666664,168,0.2872984127735494,0.0397536912578451,0.1782736388770368,1
54129,14,1,0.1238095238095238,13,0.0069410463855308,0.180030844393951,0.059087199087735,15.266666666666667,168,0.3027132459467789,0.0158914582006559,0.1622314022781193,1
54131,11,4,0.0952380952380952,10,0.0085578017127965,0.1828029930926148,0.0724588909950646,15.8,168,0.1326218558553887,0.0163404018319089,0.1689651055504864,1
56119,4,5,0.4444444444444444,16,0.0017002650910526,0.1849687998759891,0.0597317595649556,26.33333333333333,168,0.3943649497541713,0.0280612101167622,0.1787752627097055,1
561238,0,2,1.0,1,0.0,0.1794073609501624,0.0523597940826292,92.5,168,0.0534969976014357,0.1171493822198587,0.2023336744365962,1
568857,2,5,0.238095238095238,5,0.0011043153429547,0.1798178069479184,0.0602915908620788,30.285714285714285,168,0.162560130203415,0.0344497078088713,0.173781440938763,1
573964,3,2,0.6666666666666666,4,0.0001363432761809,0.1793508947101907,0.0555603109576661,45.75,168,0.3445181066438551,0.0583287137884159,0.1838807845262009,1
573978,0,3,0.6666666666666666,2,8.717529688454211e-07,0.1794638627566186,0.0576684139309791,65.0,168,0.2523746033248766,0.0794585178040807,0.1954125463615768,1
574009,1,1,1.0,1,0.0,0.1792803618744544,0.0488590129231171,85.0,168,0.505702879954377,0.1162441572527963,0.2010245887202517,1
574264,2,1,0.3333333333333333,1,0.0019046288929665,0.1795911220352831,0.0493866624509523,58.0,168,0.1149130310806957,0.0781861992921647,0.1860859223421102,1
574462,0,2,1.0,1,0.0,0.1794073609501624,0.0523597940826292,92.5,168,0.0534969976014357,0.1171493822198587,0.2023336744365962,1
575077,8,2,0.1111111111111111,5,0.0021308552199932,0.1820583483124452,0.0675323257696662,22.4,168,0.2084024807527801,0.0247052630076308,0.1749586092933677,1
575292,2,3,0.1,1,0.003174596624168,0.1891122974256877,0.051070525258237,36.8,168,0.0379954376960365,0.0475881645665182,0.1835950366861646,1
575331,0,2,0.0,0,0.0005636283604867,0.1793791233864652,0.0459650048637138,86.0,168,0.2557028799543769,0.1162452562076016,0.18725720323179,1
576725,1,2,0.6666666666666666,2,1.7747096233765845e-06,0.1794356074054801,0.0554201191506045,63.0,168,0.1443247957865781,0.0786025896299749,0.1941732783069762,1
576795,1,3,0.3333333333333333,2,0.000679326990066,0.1794638627566186,0.0530026500626541,43.75,168,0.2528514399771884,0.0585986795270456,0.1829780373461415,1
577227,1,1,1.0,1,0.0,0.1792803618744544,0.0488590129231171,85.0,168,0.505702879954377,0.1162441572527963,0.2010245887202517,1
578780,0,4,0.3333333333333333,2,0.0002409708449194,0.1802301352788656,0.055788107574683,51.5,168,0.075470487596236,0.0620506451630009,0.1844535934947365,1
579008,5,3,0.1785714285714285,5,0.0035340376141038,0.1797610820876824,0.0568046416226944,26.0,168,0.1159098469727212,0.0296725072040799,0.1677770880884486,1
592973,2,1,0.3333333333333333,1,0.0003055641839112,0.1793650079376624,0.0470148533585513,59.0,168,0.2704685866362513,0.0775049270547484,0.1804093244508326,1
593091,1,5,0.3333333333333333,5,0.0010772030298075,0.1795911220352831,0.0624760104050106,33.666666666666664,168,0.2446841843856637,0.0395049700044745,0.1789485587664564,1
593105,0,4,0.0,0,0.0014792235789253,0.1797469064641443,0.0476545489978179,47.25,168,0.0255787127044612,0.05904102383496,0.1721887904987927,1
593240,2,4,0.0,0,0.0047421841441083,0.1802016381430795,0.047373414394999,31.33333333333333,168,0.0463454044292367,0.0394485191703143,0.1662916914421694,1
593260,0,3,0.6666666666666666,2,8.752747052371226e-06,0.1802301352788656,0.0537306339421647,59.66666666666666,168,0.2149130310806957,0.0787317584246863,0.1993312445685603,1
593813,0,4,0.1666666666666666,1,0.0004371759351933,0.1796194263886378,0.052311478741368,47.5,168,0.0633673129930615,0.0588509550068593,0.1820982608152836,1
594047,2,2,0.1666666666666666,1,0.000550088913774,0.1810748745528927,0.0518356594465086,46.75,168,0.1240635611893097,0.0590143660064387,0.1805158758971356,1
594543,0,2,1.0,1,0.0,0.1795769732034833,0.0495697359524001,91.5,168,0.0676076418591388,0.1197146804455617,0.20139982998,1
594649,0,4,0.1666666666666666,1,0.0039631621604293,0.1859192920776357,0.0509624336611709,45.75,168,0.0306292177549662,0.0609515837526413,0.1861420473031362,1
594900,0,2,1.0,1,0.0,0.1792803618744544,0.0488590129231171,85.0,168,0.505702879954377,0.1162441572527963,0.2010245887202517,1
608326,2,2,0.5,3,0.0062626146981161,0.1839685650421157,0.0580582511806993,49.75,168,0.2059476191603241,0.0620735178095484,0.1891056297461878,1
634902,1,2,1.0,3,0.0,0.1793085683505202,0.0555104966772441,61.333333333333336,168,0.3522867684544331,0.077728863163379,0.1941499914965027,1
634904,1,2,1.0,3,0.0,0.1793085683505202,0.0555104966772441,61.333333333333336,168,0.3522867684544331,0.077728863163379,0.1941499914965027,1
634938,1,2,1.0,3,0.0,0.1793085683505202,0.055241173403555,61.0,168,0.4078423240099887,0.0777288328264623,0.1941452893076282,1
634975,0,4,0.8333333333333334,5,9.101074991674792e-08,0.1793226749171437,0.0591172259121833,46.5,168,0.5558817430074915,0.0582966246198467,0.1904361090683512,1
640617,1,2,0.6666666666666666,2,4.714642245251742e-07,0.1794214830661062,0.0568998088044084,63.333333333333336,168,0.1689979984009572,0.0781038589343584,0.1947481073588919,1
646809,3,3,0.2666666666666666,4,0.0022623915751015,0.1799597758465035,0.0526997650970532,33.0,168,0.1814103394941718,0.0396864384023234,0.1684384373302469,1
646837,0,2,1.0,1,0.0,0.1793367837035258,0.0494241225390779,86.5,168,0.1557028799543769,0.1169995876356642,0.2011375390191173,1
647408,0,3,0.3333333333333333,1,0.0004265360726339,0.179831993757145,0.0499963190202073,62.333333333333336,168,0.0693863355540002,0.0787561699945981,0.189778761484782,1
647447,1,4,0.4,4,0.000928016759322,0.1798887633866162,0.0576062986720048,40.2,168,0.1667833164839152,0.0475354839361031,0.1779109662249049,1
66556,5,3,0.2857142857142857,8,0.0005224997588764,0.1804298678755492,0.0717695309563718,28.75,168,0.1558345668606764,0.0309941125995539,0.1797992560723868,1
66563,2,4,0.2,3,0.0024838333372735,0.1809024222914138,0.0566315216549555,33.833333333333336,168,0.0653930234768558,0.040496588371444,0.1757003612220157,1
66805,2,2,0.0,0,0.0083046941010717,0.1848787834270268,0.0462355749875292,46.5,168,0.0188770810028295,0.0619710350194425,0.1825216483175175,1
69284,2,5,0.2857142857142857,6,0.0008540912259027,0.1812044296742041,0.0654492143755911,30.428571428571427,168,0.3211608432158928,0.0342353650545509,0.1810753302043975,1
69296,1,4,0.5,3,0.0006514633628399,0.1795769732034833,0.0540443422213836,45.0,168,0.3242800114057599,0.0583357696511072,0.1834417916168606,1
694759,0,2,1.0,1,0.0,0.1794073609501624,0.0517370469606827,92.5,168,0.0498205270132004,0.1175642209499294,0.201527986082155,1
735303,1,2,0.3333333333333333,1,0.0006779390761298,0.1794638627566186,0.0495451472876778,58.66666666666666,168,0.083166999334664,0.0791453838722646,0.1842580611101396,1
78511,3,4,0.238095238095238,5,0.004947837111201,0.1798887633866162,0.0552907757285366,28.571428571428573,168,0.3887042242046519,0.0339970056313363,0.1709789646873258,1
787016,1,3,0.6666666666666666,4,3.185376247086177e-07,0.1793367837035258,0.0577448978960185,45.25,168,0.4361847733105217,0.0583603751966352,0.1902759932990079,1
801170,0,5,0.8,8,0.0005060647690145,0.1795204001631735,0.0593279743412022,38.6,168,0.4532335329341317,0.0473182208574518,0.1824120967089291,1
81722,0,2,0.0,0,9.740898040671908e-05,0.1793508947101907,0.0467277872841272,86.0,168,0.0057028799543769,0.1163877650661641,0.1929127903880682,0
82098,1,2,0.3333333333333333,1,0.0127779429155443,0.2020718546872175,0.0472071087425122,79.0,168,0.0620818344994991,0.1199348690145056,0.2098911019256621,1
84021,7,5,0.1272727272727272,7,0.0041274237425831,0.1866347761296826,0.0770216946785799,21.09090909090909,168,0.2010932518871767,0.0237630530200172,0.1782891961251734,1
85352,16,1,0.0955882352941176,13,0.0018104499341248,0.1818985333071433,0.0992415161468508,13.529411764705882,168,0.4331639242523357,0.0142765182149694,0.1766612689931165,1
86359,4,3,0.1428571428571428,3,0.0027180781709476,0.1826418686596004,0.0507927667330666,26.142857142857142,168,0.3159151085583934,0.0334273129543942,0.1734406167568287,4
8865,7,1,0.1785714285714285,5,0.0024984347344918,0.180287156598261,0.0566573123177152,25.375,168,0.267713598776473,0.0297869729688639,0.1715457727089357,1
887,27,3,0.0551724137931034,24,0.067917639987497,0.2160131274518398,0.0914059435727074,14.466666666666669,168,0.2422822441931283,0.0152147479845673,0.190238269082213,1
97645,2,1,1.0,3,0.0,0.1794214830661062,0.0546027277424932,61.0,168,0.1797278458955105,0.078535748735134,0.1963825518156975,1
98698,1,3,1.0,3,0.0,0.1797752599472997,0.0590078720503263,67.33333333333333,168,0.0725766235268968,0.0808342195390669,0.1978452105036291,1
1109017,0,1,0.0,0,0.0,0.1348101798481082,0.0005475872038477,4.0,4,0.0,0.0014377903440903,0.1580152874087912,1
40,3,1,0.0,0,0.0014377903440903,0.1580152874087912,0.0078807156127415,4.5,8,0.0863095238095238,0.0016220381396533,0.1654034155068826,1
1114442,0,5,0.0,0,0.0025178685411727,0.16223277728625,0.0007938267741549,8.4,33,0.0056818181818181,0.0062334761405168,0.1544274677104728,1
1103315,0,5,0.2,2,0.0007192088239305,0.1824956381802893,0.0045788531009399,28.4,78,0.1080536807366075,0.019247576937229,0.1903056314095912,4
114,42,0,0.0197444831591173,17,0.0140851466665257,0.1891593793254617,0.0112875617420991,4.9523809523809526,14,0.276176072604644,0.0012765155743331,0.1759600993691694,4
1105394,0,2,1.0,1,0.0,0.1568518112353298,0.0008464391197943,22.0,42,0.5098722415795587,0.0070425733332628,0.1730055952803958,4
1106112,0,3,0.0,0,0.0028625870288844,0.1598997208608778,0.0008016837417991,16.333333333333332,42,0.0621370499419279,0.0058460960232465,0.16139913251893,4
1106172,0,4,0.1666666666666666,1,0.0041196603753209,0.1807159693072079,0.0020127311163694,21.75,42,0.1001406138773369,0.0153452422941643,0.1829097127642565,4
1106406,0,4,0.1666666666666666,1,0.0002034748468522,0.1804013075482242,0.0042534788512646,33.0,78,0.1247496406032991,0.0227937033440276,0.1865496216466129,4
